Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
4/2/2019,YE,Yemen,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,5,Public,Pumping_Station_or_Borehole,no,1000,1,20,yes,4000,6000,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,yes,588,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,no,no,no,NA,5f399d24-f6a5-42f3-82dc-4be6738cb52d
4/2/2019,YE,Yemen,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,290,290,yes,yes,NA,325,325,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,588,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,no,no,no,NA,3dcbc1ba-b97f-4575-896e-f18f2f29ce7f
4/2/2019,YE,Yemen,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,200,182,yes,yes,NA,550,550,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,588,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,no,no,no,NA,93ae9a99-3baf-4356-b335-39685032f211
4/2/2019,YE,Yemen,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,NA,275f7697-ba64-43ad-9e59-586d3b17aa93
4/2/2019,YE,Yemen,YE24,Aden,YE2404,Al Buraiqeh,Banafe'e Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,180,164,yes,yes,NA,600,600,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,NA,d937dfbb-9853-4bf3-8c49-67651f36e2ec
3/22/2019,YE,Yemen,YE11,Ibb,YE1119,Al Dhihar,Gawlat Al-udain,Urban,yes,Cash Prepaid cards,1,0,0,1,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,3,Vendor Did Not Answer,0,0,0,0,0,0,0,0,0,0,1,yes,Cash Other,1,0,0,0,1,0,0,1,0,NA,yes,yes,NA,120,120,yes,no,5,120,240,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,500,500,YE11,Wholesaler,7,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping Station or Borehole,no,2000,NA,5,yes,13000,NA,Price Inflation Government Regulations,1,0,0,0,0,1,0,0,0,0,0,yes,582,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,no,no,NA,3a25bb3a-0437-4606-ad88-530ccd5d299e
3/25/2019,YE,Yemen,YE22,Sa'ada,YE2215,Sa'adah,Ghadara,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE16,30,Price Inflation Insecurity and Instability Government Regulations Transportation Issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,20,400,200,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,500,500,YE23,Wholesaler,7,Price Inflation Insecurity and Instability Transportation Issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping Station or Borehole,no,900,NA,18,yes,1400,1900,Price Inflation Insecurity and Instability Supply Shortage Transportation Issues,1,0,0,1,1,0,1,0,0,0,0,yes,557,yes,Damaged infrastructure in the surrounding area,0,1,0,0,0,0,NA,Road infrastructure Communication infrastructure,0,0,0,0,0,NA,no,no,yes,no,no,no,NA,e79a3e8c-3383-434f-b079-cec6e6dd52c6
3/24/2019,YE,Yemen,YE18,Al Hudaydah,YE1819,Hays,Hays,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,385,385,yes,yes,NA,410,410,YE24,2,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,2200,110,no,NA,NA,NA,NA,yes,no,900,1250,111,yes,no,5280,4800,91,yes,yes,NA,450,450,YE24,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Treatment_Station,no,1500,1,2,no,NA,NA,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,555,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,da59ae78-4cf0-4e8a-b757-d49f2f88a0bd
3/24/2019,YE,Yemen,YE18,Al Hudaydah,YE1819,Hays,Hays,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,150,150,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,120,120,yes,yes,NA,400,400,YE18,Vendor,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,"Here, No Fuel survey and no water truck survey  and No cash transaction agency survey",329394f0-e542-493a-b9aa-1fdd57a59652
3/22/2019,YE,Yemen,YE11,Ibb,YE1116,Dhi As Sufal,Mafraq Dhi As sufal,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,1,Price Inflation Shortage of Demand Insecurity and Instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,yes,no,5,250,500,yes,yes,NA,120,120,yes,no,110,120,109.0909091,yes,yes,NA,450,450,YE11,Wholesaler,10,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping Station or Borehole,no,3000,NA,10,yes,16000,30000,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,31ee2994-e6a8-421e-b30c-ef0d4274b123
3/22/2019,YE,Yemen,YE11,Ibb,YE1116,Dhi As Sufal,Mafraq Dhi As sufal,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,360,360,yes,yes,NA,430,430,YE18,3,Price Inflation Shortage of Demand Insecurity and Instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,yes,no,5,250,500,yes,yes,NA,120,120,yes,no,110,100,90.90909091,yes,yes,NA,550,550,YE11,Wholesaler,1,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping Station or Borehole,no,3000,NA,5,yes,18000,NA,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,583,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,c43bcf3b-ebd3-48ec-9528-0fbc935bcf17
3/21/2019,YE,Yemen,YE11,Ibb,YE1118,Al Mashannah,Mafraq Giblah,Urban,yes,Cash Mobile money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE11,2,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,5,200,400,yes,yes,NA,100,100,yes,no,110,70,63.63636364,yes,yes,NA,400,400,YE11,Wholesaler,14,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping Station or Borehole,no,3000,NA,2,no,NA,NA,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,580,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,c9850d71-6f5b-43f8-b327-64d0d98690c8
3/21/2019,YE,Yemen,YE11,Ibb,YE1118,Al Mashannah,Mafraq Maitam,Urban,yes,Cash Mobile money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,2,Price Inflation Shortage of Demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,yes,no,5,200,400,yes,yes,NA,100,100,yes,no,110,80,72.72727273,yes,yes,NA,400,400,YE11,Wholesaler,12,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping Station or Borehole,no,3000,NA,10,yes,6000,11000,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,583,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,68874192-eb6e-48a0-b0f8-dfa39f25aaf6
3/24/2019,YE,Yemen,YE18,Al Hudaydah,YE1819,Hays,Muaath,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,385,385,yes,yes,NA,410,410,YE24,1,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,no,15,2200,110,no,NA,NA,NA,NA,yes,no,900,1500,133,yes,no,4800,4700,98,yes,no,240,6200,258,YE24,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1000,1,1,no,NA,NA,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,"Here ,No cash transfer agency interviewed",dc40909f-c41a-42a7-b2d0-98074a684d9a
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Mushrafuh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8500,425,YE11,8,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,yes,no,5,150,300,yes,yes,NA,120,120,yes,yes,NA,120,120,yes,yes,NA,590,590,YE11,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,3200,1,5,yes,2500,5000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,585,yes,dmg_storage move_restriction,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,b44897bf-7656-4096-90ca-311b4cbd62d1
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Mushrafuh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8700,435,YE11,8,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,110,yes,no,5,170,340,yes,yes,NA,130,130,yes,yes,NA,110,110,yes,yes,NA,570,570,YE11,Wholesaler,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,3300,1,4,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,yes,move_restriction,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,254da8b8-0471-4d60-9043-1ee08dad297d
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Mushrafuh market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8600,430,YE11,9,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,yes,no,5,160,320,yes,yes,NA,130,130,yes,yes,NA,120,120,yes,yes,NA,550,550,YE11,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,3200,1,5,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,590,yes,dmg_storage move_restriction,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,abf159a9-5054-4d55-ab15-cd096041139d
3/21/2019,YE,Yemen,YE11,Ibb,YE1118,Al Mashannah,Muthalath Al-Muwaslat,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,1,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,5,250,500,yes,yes,NA,100,100,yes,no,110,80,72.72727273,yes,yes,NA,450,450,YE11,Wholesaler,10,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Water Spring,no,2000,NA,20,yes,10000,20000,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,580,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,04b4936c-9192-4265-8dc6-36e31c85b754
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1000,3,10,yes,5000,7000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,81f3063f-f807-443e-a2b4-0501bc34b123
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,300,300,yes,yes,NA,375,375,YE24,7,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,27ffffa8-a0a4-48fb-9c00-1afaae8fd045
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,500,500,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,a1a1d111-3410-4b52-b82f-9d5c3c1cf8d8
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,300,300,yes,yes,NA,375,375,YE24,7,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,5651ff48-1eb9-4516-908a-18bbd7080b67
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,500,500,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,bb96a3cf-9d0b-49be-9316-1660a28c58b8
