"date_survey","governorate_ID","governorate_name","district_ID","district_name","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","price_diesel_normalised","sell_diesel","quantity_1L_diesel","diesel_quantity_other","price_diesel","calc_price_diesel","price_diesel_normalised_1","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_list","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","price_bottled_water_normalised","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","price_treated_water_normalised","sell_soap","quantity_1bar","soap_quantity_specify","price_soap","calc_price_soap","price_soap_normalised","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","price_laundry_powder_normalised","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","price_sanitary_napkins_normalised","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","price_cubic_meter","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","further_comments","_uuid"
2019-01-23,"YE15","Taizz","YE1502","Shara'b As Salam","Al Rifa'ie market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,330,NA,340,"yes","yes",NA,340,NA,340,"YE30",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,NA,130,"yes","yes",NA,100,NA,100,"yes","yes",80,150,150,150,"yes","yes",NA,100,NA,100,"yes","yes",NA,480,NA,480,NA,"Vendor",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",550,NA,"64cfa975-2d70-4c06-a773-c79c4cba525f"
2019-01-23,"YE15","Taizz","YE1515","Al Wazi'iyah","Al Samsara","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,450,NA,460,"yes","yes",NA,460,NA,460,"YE15",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,150,NA,150,"yes","yes",100,120,96,96,"yes","yes",NA,160,NA,160,"yes","yes",NA,600,NA,600,"YE15","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3000,10,NA,20,"yes",25000,30000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",548,NA,"53972db3-c4bd-4e26-bc96-fd717827fab1"
2019-01-29,"YE15","Taizz","YE1514","Ash Shamayatayn","Al Sgharaf market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,475,NA,475,"yes","yes",NA,475,NA,475,"YE15",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,170,NA,170,"yes","yes",100,150,120,120,"yes","yes",NA,160,NA,160,"yes","yes",NA,700,NA,700,"YE15","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",600,NA,"781f5717-41ef-48ff-ba68-b36f4383f562"
2019-01-23,"YE15","Taizz","YE1515","Al Wazi'iyah","Al Share' Al Aam","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,450,NA,460,"yes","yes",NA,460,NA,460,"YE24",3,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,150,NA,150,"yes","yes",100,130,104,104,"yes","yes",NA,160,NA,160,"yes","yes",NA,600,NA,600,"YE15","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3000,10,NA,20,"yes",25000,30000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",548,NA,"e4dc89bc-9960-49a9-8573-0823fb0ed6f0"
2019-01-23,"YE15","Taizz","YE1514","Ash Shamayatayn","Al Sorqari-Uzla Al Qabila","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"no",NA,NA,NA,NA,NA,"yes","yes",100,100,80,80,"yes","yes",NA,100,NA,100,"yes","yes",NA,500,NA,500,"YE15","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",560,NA,"b9613181-8ad0-471b-bef4-99ad5452fa21"
2019-01-29,"YE15","Taizz","YE1514","Ash Shamayatayn","Al Srouri-Al Qabila","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,NA,400,"yes","yes",NA,400,NA,400,"YE15",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,160,NA,160,"yes","yes",100,150,120,120,"yes","yes",NA,200,NA,200,"yes","yes",NA,700,NA,700,"YE15","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",400,NA,"9fbb8a6a-bb2d-40b8-9d33-5ad71a2ead39"
2019-01-29,"YE15","Taizz","YE1514","Ash Shamayatayn","Al Srouri-Al Qabila","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,475,NA,475,"yes","yes",NA,475,NA,475,"YE15",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,180,NA,180,"yes","yes",100,150,120,120,"yes","yes",NA,170,NA,170,"yes","yes",NA,700,NA,700,"YE15",NA,1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",600,NA,"3d98c595-6e22-411f-87f2-b9e689377f05"
2019-01-21,"YE15","Taizz","YE1515","Al Wazi'iyah","Al Turbah Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,310,NA,325,"yes","yes",NA,325,NA,325,"YE25",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,100,NA,100,"yes","yes",75,100,106.6666667,106.6666667,"yes","no",110,120,109.0909091,109.0909091,"yes","yes",NA,420,NA,420,"YE24","Vendor",12,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,2,"Private","Pumping_Station_or_Borehole","no",3500,1,NA,8,"yes",12000,15000,"Shortage_of_demand",0,0,1,0,0,0,0,0,0,0,0,"yes",525,NA,"8b7ac643-a79d-4d10-93a0-32a8e40ae315"
2019-01-21,"YE15","Taizz","YE1515","Al Wazi'iyah","Al Turbah Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,310,NA,325,"yes","yes",NA,325,NA,325,"YE25",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,NA,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,100,NA,100,"yes","yes",75,100,106.6666667,106.6666667,"yes","no",5280,3500,66.28787879,66.28787879,"yes","yes",NA,420,NA,420,"YE24",NA,1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",550,NA,"9fdcab5b-ee75-4120-9def-fb93abb3367c"
2019-01-21,"YE15","Taizz","YE1515","Al Wazi'iyah","Al Turbah Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,310,NA,325,"yes","yes",NA,325,NA,325,"YE25",1,"Insecurity_and_instability Transportation_issues",0,0,0,1,0,0,1,0,0,0,0,NA,"yes","Cash Credit",1,0,0,0,1,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,100,NA,100,"yes","yes",75,100,106.6666667,106.6666667,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,425,NA,425,"YE24","Wholesaler",1,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",554,NA,"2407abf4-cf5d-435b-aae6-51523142e632"
2019-01-23,"YE15","Taizz","YE1518","Al Qahirah","Al Wadi market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,350,"yes","yes",NA,350,NA,350,"YE24",NA,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,NA,130,"yes","yes",NA,150,NA,150,"yes","yes",100,100,80,80,"yes","yes",NA,140,NA,140,"yes","yes",NA,550,NA,550,"YE24","Wholesaler",2,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",3000,4,NA,10,"yes",14000,17000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",560,NA,"ff03de9c-c85d-4239-8e88-799a23e2f4cf"
2019-01-23,"YE15","Taizz","YE1502","Shara'b As Salam","Al Zendani market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,330,NA,340,"yes","yes",NA,340,NA,340,"YE30",NA,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,150,NA,150,"yes","yes",80,100,100,100,"yes","yes",NA,150,NA,150,"yes","yes",NA,450,NA,450,"YE24","Vendor",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",555,NA,"c9f3e085-29a3-4025-a481-05caf4b9d6ba"
2019-01-23,"YE15","Taizz","YE1522","Al Mawasit","Almawaset Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,340,"yes","yes",NA,340,NA,340,"YE24",7,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",580,NA,"2e9bd4b6-0586-4ae0-a8f2-cc7701a3116b"
2019-01-23,"YE15","Taizz","YE1522","Al Mawasit","Almawaset Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash Bartering",1,0,0,0,0,0,1,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,100,NA,100,"yes","yes",70,120,137.1428571,137.1428571,"yes","no",110,120,109.0909091,109.0909091,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",7,"Liquidity_shortage Transportation_issues",0,1,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",580,NA,"e1e7517b-4671-4850-949f-2c696cf03274"
2019-01-23,"YE15","Taizz","YE1522","Al Mawasit","Almawaset Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Treatment_Station","yes",5000,10,NA,10,"yes",15000,20000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",580,NA,"a19d19c9-ea35-46c9-a0de-a120b85d1344"
2019-01-23,"YE15","Taizz","YE1522","Al Mawasit","Almawaset Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,340,"yes","yes",NA,340,NA,340,"YE24",7,"Shortage_of_demand",0,0,1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",580,NA,"f5410fe2-d05e-42a3-8ca9-4d3e557053b9"
2019-01-23,"YE15","Taizz","YE1522","Al Mawasit","Almawaset Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",70,100,114.2857143,114.2857143,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,500,NA,500,"YE24","Wholesaler",2,"Liquidity_shortage",0,1,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",580,NA,"84739916-56bf-49d1-b0d1-49a6c14cb985"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,320,"yes","yes",NA,320,NA,320,"YE24",7,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"e1865ca8-d6dd-4c5d-8a13-a2726b32036e"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,800,NA,800,"YE24",NA,15,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"222f496c-386f-433f-9113-c7abe26123d5"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,10,NA,15,"yes",7000,14000,"Liquidity_shortage",0,1,0,0,0,0,0,0,0,0,0,"yes",535,NA,"efe1689a-9432-4277-92af-9748e1daf75b"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,325,"yes","yes",NA,325,NA,325,"YE24",7,"Liquidity_shortage Transportation_issues",0,1,0,0,0,0,1,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"9133cc62-ac93-4817-a160-47f7e6ca2efa"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",70,150,171.4285714,171.4285714,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,700,NA,700,"YE24","Wholesaler",15,"Liquidity_shortage Supply_shortage Transportation_issues",0,1,0,0,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"a50fbaf9-3015-4c94-af6b-d11173bea54d"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,325,"yes","yes",NA,325,NA,325,"YE24",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"ff677b8f-e041-405a-a935-22e3c60c0474"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,150,NA,150,"yes","yes",70,100,114.2857143,114.2857143,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,650,NA,650,"YE24","Wholesaler",2,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"91d4174d-9d34-4eef-ab27-8723bf504dd6"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1200,10,NA,10,"yes",10000,20000,"Liquidity_shortage",0,1,0,0,0,0,0,0,0,0,0,"yes",535,NA,"a216bf05-8a26-4289-829c-7a94660cd48d"
2019-01-23,"YE15","Taizz","YE1521","Al Ma'afer","Alnemsha Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,325,NA,325,"yes","yes",NA,325,NA,325,"YE24",7,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",535,NA,"a0f4fcaa-ae07-4194-adba-6b547fcfc098"
