"date_survey","country_name","country_ID","governorate_name","governorate_ID","district_name","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","_uuid"
"4/26/2019","Yemen","YE","Amanat Al Asimah","YE13","Shu'aub","YE1302","Thafar shop","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"50311353-7f44-4cdd-abfb-2840533f40b3"
"4/26/2019","Yemen","YE","Amanat Al Asimah","YE13","Az'zal","YE1303","Al Hardi supplies for food items","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",10,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"b9fc8902-c5a5-42ae-92b4-83a9853cb688"
"4/26/2019","Yemen","YE","Amanat Al Asimah","YE13","Shu'aub","YE1302","Al Zuraiqi Alwan station","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,130,130,"yes","yes",NA,600,600,"YE13","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"7b4eff5e-f849-49c8-8b62-36d739ad381a"
"4/26/2019","Yemen","YE","Amanat Al Asimah","YE13","Al Wahdah","YE1306","Nayef Hassan shops","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"2469ce1c-faa1-4f41-a4ec-830883e86d88"
"4/21/2019","Yemen","YE","Lahj","YE25","Tuban","YE2515","Sabir Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",10,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"ed97b73a-4396-4793-8901-b11808851053"
"4/22/2019","Yemen","YE","Lahj","YE25","Tuban","YE2515","Alfayoosh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",7,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"5e45dcda-0626-4e86-afc9-44a34ff822bd"
"4/22/2019","Yemen","YE","Aden","YE24","Al Buraiqeh","YE2404","Banafe'e Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,200,200,"yes","yes",NA,200,200,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"1c26f1e1-6a5e-4786-9d7e-49eaf051c4d2"
"4/21/2019","Yemen","YE","Aden","YE24","Al Buraiqeh","YE2404","Alqadeem Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,150,150,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",4,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"5e06c360-233a-43bb-9717-95fef03dc518"
"4/21/2019","Yemen","YE","Aden","YE24","Al Buraiqeh","YE2404","Alqadeem Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,200,200,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"0cb96886-7de4-46e1-9169-e571667067cf"
"4/18/2019","Yemen","YE","Sana'a","YE23","Bani Matar","YE2307","Mutbah central market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,600,600,"YE18",10,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,150,150,"yes","yes",NA,620,620,"YE13","Vendor",9,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",3800,3,7,"yes",5000,8000,"Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues",1,1,1,0,1,0,1,0,0,0,0,"yes",550,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"eb2d0962-178d-4691-a7ab-0214282479d8"
"4/23/2019","Yemen","YE","Taizz","YE15","At Ta'iziyah","YE1520","Al Ramdah market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,440,440,"yes","yes",NA,450,450,"Do_not_know",NA,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage",1,1,0,1,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","no",135,450,267,"yes","no",90,120,133,"yes","no",8,500,625,"YE15","Wholesaler",NA,"Price_inflation Shortage_of_demand Insecurity_and_instability",1,0,1,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",2000,3,7,"no",NA,NA,"Price_inflation Shortage_of_demand Insecurity_and_instability",1,0,1,1,0,0,0,0,0,0,0,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"4642a67c-2e38-4476-8fff-acaebb26abab"
"4/17/2019","Yemen","YE","Al Bayda","YE14","Rada'","YE1413","Rada'a","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,750,750,"yes","yes",NA,700,700,"YE18",1,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,0,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,630,630,"YE13","Vendor",10,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,0,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",5000,4,7,"yes",7500,11000,"Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues",1,1,1,0,1,0,1,0,0,0,0,"yes",500,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"3ffc7449-09d2-45b8-bc3b-ca688ef219f8"
"4/20/2019","Yemen","YE","Dhamar","YE20","Wusab As Safil","YE2007","Mushrafuh","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",20,17500,875,"yes","no",20,18000,900,"YE11",7,"Price_inflation Supply_shortage",1,0,0,0,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","no",5,240,480,"yes","yes",NA,120,120,"yes","yes",NA,140,140,"yes","yes",NA,650,650,"YE11","Wholesaler",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",4000,1,6,"yes",2000,4000,"Price_inflation Supply_shortage",1,0,0,0,1,0,0,0,0,0,0,"yes",525,"yes","move_restriction",0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"e0a0805c-54f5-478b-8e78-29c64ea548e0"
"4/18/2019","Yemen","YE","Sana'a","YE23","Sanhan","YE2305","Al Hothaili","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,850,850,"yes","yes",NA,750,750,"YE18",12,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,150,150,"yes","yes",NA,650,650,"YE13","Vendor",12,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",4500,4,7,"yes",6500,9000,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes",520,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"ce09d125-2bb9-4b71-9c20-5c9f531be929"
"4/17/2019","Yemen","YE","Al Bayda","YE14","Rada'","YE1413","Rada'a","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,750,750,"yes","yes",NA,700,700,"YE18",2,"Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues",1,0,1,1,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,650,650,"YE18","Vendor",3,"Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues",1,0,1,1,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,2,"Private","Pumping_Station_or_Borehole","no",4500,3,5,"yes",6000,9000,"Price_inflation Shortage_of_demand Supply_shortage Transportation_issues",1,0,1,0,1,0,1,0,0,0,0,"yes",510,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"1533c5b0-6318-4e74-beef-2841e5f56343"
"4/20/2019","Yemen","YE","Taizz","YE15","As Silw","YE1513","Al Qablah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,500,500,"yes","yes",NA,500,500,"YE15",3,"Price_inflation Liquidity_shortage Supply_shortage Transportation_issues",1,1,0,0,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,180,180,"yes","yes",NA,150,150,"yes","yes",NA,650,650,"YE15","Wholesaler",1,"Price_inflation Liquidity_shortage Supply_shortage",1,1,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",550,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","no","no",NA,"aa7d872c-c532-43de-a1e7-67c142f89d64"
"4/21/2019","Yemen","YE","Sa'ada","YE22","Monabbih","YE2203","Al Imshaikh","Rural","yes","Other",0,0,0,0,0,0,0,1,0,"Black Market price per litre 1000","yes","yes",NA,480,480,"yes","yes",NA,500,500,"YE22",8,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,200,200,"yes","yes",NA,650,650,"YE22","Wholesaler",7,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Water_Spring","no",800,15,20,"yes",5000,10000,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes",510,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","no","yes","no",NA,"9e154f72-5455-4e82-b667-d315bec931f8"
"4/23/2019","Yemen","YE","Sa'ada","YE22","Ghamr","YE2204","Badr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,450,450,"yes","yes",NA,400,400,"YE22",5,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,200,200,"no",NA,NA,NA,NA,"yes","yes",NA,180,180,"yes","yes",NA,150,150,"yes","yes",NA,650,650,"YE22","Wholesaler",6,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,20,20,"yes",4000,8000,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes",515,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","no","yes","no",NA,"d6f3c1c4-808a-45c7-a9eb-e6787bf8e4be"
"4/21/2019","Yemen","YE","Socotra","YE32","Hidaybu","YE3201","Hadibou","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,235,235,"yes","yes",NA,235,235,"YE24",4,"Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage",1,1,1,0,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,650,650,"YE19","Wholesaler",3,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","Do_not_know",800,13,20,"yes",6000,8000,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"29458ef8-c518-40c6-aa2b-4ad582c90b51"
"4/21/2019","Yemen","YE","Socotra","YE32","Hidaybu","YE3201","Hadibou","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,235,235,"yes","yes",NA,235,235,"YE24",3,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,140,140,"yes","yes",NA,650,650,"YE19","Wholesaler",2,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",800,13,20,"yes",6000,8000,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"95047030-8efd-40ac-bcd6-01ca5660eb86"
"4/21/2019","Yemen","YE","Socotra","YE32","Hidaybu","YE3201","Hadibou","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,235,235,"yes","yes",NA,235,235,"YE24",3,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash Mobile_money Credit",1,1,0,0,1,0,0,0,0,NA,"yes","yes",NA,130,130,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,650,650,"YE19","Wholesaler",2,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash Mobile_money",1,1,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",800,13,20,"yes",6000,8000,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"de003a0b-7700-4a64-abdc-d74bed060146"
"4/22/2019","Yemen","YE","Sa'ada","YE22","Razih","YE2205","Black Market price per litre 1000 YEM","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,480,480,"yes","yes",NA,400,400,"YE22",6,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,160,160,"yes","yes",NA,150,150,"yes","yes",NA,680,680,"YE22","Wholesaler",5,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",1000,20,40,"yes",7500,15000,"Price_inflation Liquidity_shortage Transportation_issues",1,1,0,0,0,0,1,0,0,0,0,"yes",515,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"yes","no","yes","no","yes","no",NA,"0a4b16e2-0bde-4c7c-b107-440425a8edba"
