Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,3,,10,yes,5000,7000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,81f3063f-f807-443e-a2b4-0501bc34b123
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,300,,,yes,yes,,375,375,,,YE24,7,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,27ffffa8-a0a4-48fb-9c00-1afaae8fd045
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,500,500,,,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,a1a1d111-3410-4b52-b82f-9d5c3c1cf8d8
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,300,300,,,yes,yes,,375,375,,,YE24,7,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,5651ff48-1eb9-4516-908a-18bbd7080b67
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,500,500,,,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,bb96a3cf-9d0b-49be-9316-1660a28c58b8
2019-03-25,YE,Yemen,YE22,Sa'ada,YE2215,Sa'adah,The central market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE16,25,Price Inflation Insecurity and Instability Government Regulations Transportation Issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,no,20,400,200,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE23,Wholesaler,5,Insecurity and Instability Transportation Issues,0,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping Station or Borehole,no,1000,,10,20,yes,1300,1500,Price Inflation Insecurity and Instability Supply Shortage,1,0,0,1,1,0,0,0,0,0,0,yes,555,,yes,Damaged infrastructure in the surrounding area,0,1,0,0,0,0,,Road infrastructure Communication infrastructure,0,0,0,0,0,,no,no,no,no,no,no,,9a1bf89a-072d-4442-a8dc-385b91ef6cfb
2019-03-25,YE,Yemen,YE22,Sa'ada,YE2203,Monabbih,Al Emshaikh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,140,140,,,yes,yes,,700,700,,,YE22,Wholesaler,9,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,10,,40,yes,8000,16000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage move_restriction,1,1,1,1,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,no,yes,no,,e391370e-1676-470c-b52e-fbbfb0a96053
2019-03-25,YE,Yemen,YE22,Sa'ada,YE2203,Monabbih,Al Emshaikh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,140,140,,,yes,yes,,700,700,,,YE22,Wholesaler,9,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,10,,4,yes,8000,16000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage move_restriction,1,1,1,1,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,no,yes,no,,5afa49f9-07f3-4553-af0b-d90c5c2290bd
2019-03-25,YE,Yemen,YE22,Sa'ada,YE2203,Monabbih,Al Emshaikh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,75,75,,,yes,yes,,120,120,,,yes,yes,,750,750,,,YE22,Wholesaler,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4000,20,,20,yes,10000,20000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage move_restriction,1,1,1,1,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,no,yes,no,,e6c701e8-be3d-4534-a7ac-ea933316352d
2019-03-24,YE,Yemen,YE22,Sa'ada,YE2203,Monabbih,Al Emshaikh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,750,750,,,YE22,Wholesaler,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4000,20,,20,yes,1000,2000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage move_restriction,1,1,1,1,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,no,yes,no,,327d2e8d-161a-4ea3-95f0-8b1630cb4ca2
2019-03-20,YE,Yemen,YE15,Taizz,YE1508,Jabal Habashy,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,no,85,150,141,,,yes,no,110,100,91,,,yes,no,9,500,556,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4.5,Private,Pumping_Station_or_Borehole,no,3333,15,,30,yes,11000,15000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,dd946a68-4c50-4322-9eac-3377dbf70751
2019-03-19,YE,Yemen,YE15,Taizz,YE1508,Jabal Habashy,Al Bereen,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,390,390,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,yes,no,6120,6100,80,,,yes,no,4800,3500,73,,,yes,no,180,8200,456,,,YE15,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,15581f0c-bffd-4071-8572-6c92e79620d7
2019-04-02,YE,Yemen,YE15,Taizz,YE1518,Al Qahirah,Al Tahrir Al Asfal,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,340,,,yes,yes,,340,340,,,YE24,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,700,700,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1000,16,,18,yes,6500,7500,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,556,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,no,yes,no,yes,no,,f26b4624-4d40-42d5-9054-db917c5ff801
2019-04-02,YE,Yemen,YE15,Taizz,YE1518,Al Qahirah,Al Tahrir Al Asfal,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,340,,,yes,yes,,340,340,,,YE24,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,700,700,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1000,16,,18,yes,6000,8500,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,555,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,no,no,no,yes,no,,5cec7519-484f-4e82-ab18-76f2b59e62c8
2019-04-02,YE,Yemen,YE15,Taizz,YE1518,Al Qahirah,Al Tahrir Al Asfal,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,340,,,yes,yes,,340,340,,,YE24,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,70,70,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,700,700,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,yes,1000,18,,20,yes,13500,18500,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,554,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,no,yes,no,yes,no,,4aa4c5c8-bff3-437e-9121-9f524fcb79f2
2019-03-26,YE,Yemen,YE16,Al Jawf,YE1610,Bart Al Anan,Al Haj,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,435,435,,,YE26,30,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,110,,,yes,yes,,310,310,,,yes,yes,,100,100,,,yes,yes,,100,100,,,no,,,,,,,YE29,Wholesaler,3,Price Inflation Insecurity and Instability Government Regulations,1,0,0,1,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,no,900,,3,8,no,,,Vendor Did Not Answer,0,0,0,0,0,0,0,0,0,0,1,yes,570,,yes,Vendor did not answer,0,0,0,0,0,1,,,,,,,,,no,no,no,no,no,no,,fd1a7749-7fdc-421d-bb71-c94dbc74025e
2019-03-26,YE,Yemen,YE16,Al Jawf,YE1610,Bart Al Anan,Al Hashedi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,435,435,,,YE26,30,Price Inflation Supply Shortage Government Regulations Transportation Issues,1,0,0,0,1,1,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,110,110,,,yes,yes,,310,310,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,850,850,,,YE26,Wholesaler,2,Price Inflation Insecurity and Instability Government Regulations,1,0,0,1,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,no,900,,3,10,no,,,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,570,,yes,"Movement restrictions (check points, curfews, roadblocks, etc)",0,0,0,1,0,0,,,,,,,,,no,no,no,no,no,no,,4bce11d0-0e34-4404-abbd-b48cb4cd0768
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,140,140,,,yes,yes,,80,80,,,yes,yes,,450,450,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,yes,1200,8,,10,yes,10000,11000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,34614c96-7700-4d6f-abec-8bbf61fd0244
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,90,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,yes,1200,8,,10,yes,10000,11000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,473416be-1361-4a2d-b117-9ab9c7af48b5
2019-03-26,YE,Yemen,YE23,Sana'a,YE2304,Bani Hushaysh,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,15,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,75,75,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,yes,1200,8,,10,yes,10000,11000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,540,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,3500c51b-9372-4c44-bd78-1a439698ce94
2019-03-22,YE,Yemen,YE23,Sana'a,YE2305,Sanhan,Al Huthaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,450,450,,,YE18,20,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,110,110,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE19,Vendor,15,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,5000,7,,10,yes,8000,12000,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,590,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,729d0dcb-8348-47a6-a1f0-ffd67ca1a8b9
2019-03-26,YE,Yemen,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,12,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,70,70,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,7,,10,yes,7500,8500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,d6304406-fdf0-4c1f-b947-1d988445ba2f
2019-03-26,YE,Yemen,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE13,10,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,75,75,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,7,,10,yes,7500,8500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,181db06c-9a57-4a19-9307-453c106fcda5
2019-03-26,YE,Yemen,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE26,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,60,60,,,yes,yes,,160,160,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,7,,10,yes,7500,8500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,fcfe69fc-4944-4292-8357-3660ad6f31be
2019-03-25,YE,Yemen,YE13,Amanat Al Asimah,YE1308,Ma'ain,Al Snainah-Mathbah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,3,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Other_see_next_question,1,0,0,1,1,1,0,1,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE13,Vendor,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,1,1,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,yes,1500,5,,10,yes,1000,2000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,560,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,no,yes,yes,yes,no,,4475f740-6e45-4e35-b588-630f2a08ec33
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Old Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,480,480,,,YE18,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,110,110,,,yes,yes,,350,350,,,YE18,Vendor,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,565,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,74ebe658-d45a-41b5-883f-3617492b9e16
