date_survey,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,further_comments,_uuid
1/23/2019,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,,,yes,yes,,340,NaN,,,YE15,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,150,160,,,yes,no,110,80,72.72727273,,,yes,yes,,350,NaN,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,295aabb8-ac12-43c0-b845-33237bb04524
1/23/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Qabila,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,100,130,104,,,yes,yes,,90,NaN,,,yes,yes,,550,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,4e2f20c4-7079-4a2f-be9a-d74b03012eeb
1/23/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Qabila,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,100,150,120,,,yes,yes,,100,NaN,,,yes,yes,,700,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,6886f439-57ee-4b7b-982a-51cf27bc3c99
1/29/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Sgharaf market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,,,yes,yes,,475,NaN,,,YE15,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,170,NaN,,,yes,yes,100,150,120,,,yes,yes,,160,NaN,,,yes,yes,,700,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,781f5717-41ef-48ff-ba68-b36f4383f562
1/23/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Sorqari-Uzla Al Qabila,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,100,100,80,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,b9613181-8ad0-471b-bef4-99ad5452fa21
1/29/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Srouri-Al Qabila,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,NaN,,,yes,yes,,400,NaN,,,YE15,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,160,NaN,,,yes,yes,100,150,120,,,yes,yes,,200,NaN,,,yes,yes,,700,NaN,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,400,,9fbb8a6a-bb2d-40b8-9d33-5ad71a2ead39
1/29/2019,YE15,Taizz,YE1514,Ash Shamayatayn,Al Srouri-Al Qabila,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,,,yes,yes,,475,NaN,,,YE15,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,180,NaN,,,yes,yes,100,150,120,,,yes,yes,,170,NaN,,,yes,yes,,700,NaN,,,YE15,,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,3d98c595-6e22-411f-87f2-b9e689377f05
1/23/2019,YE17,Hajjah,YE1712,Aslem,Al Thlooth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,14,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,,,,,,,,,,,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,130,130,80,,,yes,yes,,80,NaN,,,yes,yes,,450,NaN,,,YE18,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,no,1000,2,,4,yes,1500,2500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,530,,b7e6f0c5-fde5-4285-821c-ff3eed467ebc
1/28/2019,YE17,Hajjah,YE1712,Aslem,Al Thlooth,Rural,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,14,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,50,50,80,,,yes,yes,,80,NaN,,,yes,yes,,450,NaN,,,YE18,Wholesaler,2,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,2,,4,no,,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,540,,ecd4dcf9-fb3a-4d2a-99e6-d8fb1894a51a
1/28/2019,YE17,Hajjah,YE1712,Aslem,Al Thlooth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,21,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,50,NaN,,,yes,yes,130,130,80,,,yes,yes,,80,NaN,,,yes,yes,,450,NaN,,,YE18,Wholesaler,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,2,,4,no,,,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,yes,530,,08ab60e5-b0b3-493c-82b5-3eea714e1afd
1/6/2019,YE17,Hajjah,YE1712,Aslem,Al Thlooth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,NaN,,,yes,yes,,450,NaN,,,YE18,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,160,170.6666667,,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,YE17,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Public,Water_Spring,no,1500,6,,12,yes,1200,2400,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,500,,677ea95a-30bb-44e4-97bf-d8e06bf85bc0
1/15/2019,YE17,Hajjah,YE1712,Aslem,Al Thlooth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,450,NaN,,,YE18,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,75,170,181.3333333,,,yes,yes,,100,NaN,,,yes,yes,,420,NaN,,,YE17,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Do_not_know,Water_Spring,no,3000,20,,20,yes,2000,3000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,2fd5e1c8-f902-46a4-9b59-4921f8c50c8f
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Abu Ali Al Ayashi shops for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,120,76.8,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,1a303178-d189-4c3f-9db6-d52fbc8e69d5
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Abu Dhabi petrol station,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,425,NaN,,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,9040355d-bf54-4010-92ca-e4568dc747ed
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Ahmed Al Jaml water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,669d6b4e-ed08-428e-a80c-af57a6b76956
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Al Banafsaj station for treated water,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,100,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,05e43c63-aee2-4f13-a6c3-7962638cad89
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Al Namouthageyah station for treated water,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,90,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,198062aa-4014-4d98-aa5c-769654a4f64c
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Al Wathn petrol station,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,425,NaN,,,YE13,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,6597b1a9-83e9-4c26-bcaf-1174fbe22207
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Awlad,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,64,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,51e46655-5e30-4ec3-8f8e-b3bf307daa58
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Awlad,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,125,120,76.8,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,bc8b4040-2f86-4434-ac05-4211e647c227
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Bakar shop for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,120,76.8,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,e30af19c-1bf1-4ff0-bc61-7efb181cd1b3
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Marwan Mohammed Al Najjar water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,1400,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,444386ac-2b4a-453b-a537-db0e4ff089d2
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Moahammed Al Madani water trucking,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,5eb1b2ec-ae24-41e7-b4dd-998f7ef5ce3e
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Shams shop for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,125,120,76.8,,,yes,yes,,120,NaN,,,yes,yes,,650,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,3a90df71-49c5-4c62-ae67-a2827742720a
1/24/2019,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Thafer shop for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,83.2,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,5fee881c-cca5-4d7c-b1a9-bd32d12d23ec
1/24/2019,YE13,Amanat Al Asimah,YE1307,At Tahrir,Akhwan Ali,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,no,,,,,,,YE13,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,85,200,188.2352941,,,yes,no,700,500,71.42857143,,,yes,yes,,750,NaN,,,YE13,Do_not_know,,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,18,Private,Treatment_Station,yes,450,4,,5,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,551,,aea5b520-eb6b-4b67-9351-218db90230a0
1/24/2019,YE13,Amanat Al Asimah,YE1307,At Tahrir,Tunis Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,354,NaN,,,yes,yes,,410,NaN,,,YE18,16,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,470,NaN,,,yes,yes,85,220,207.0588235,,,yes,yes,,130,NaN,,,yes,no,8,600,750,,,YE13,Wholesaler,11,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,18,Public,Pumping_Station_or_Borehole,no,277,2,,5,yes,380,500,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,540,,cdd7f9e9-1b93-493e-8747-33494eea242b
1/24/2019,YE13,Amanat Al Asimah,YE1307,At Tahrir,Zera'a Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,13,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,no,20,900,450,,,yes,yes,85,200,188.2352941,,,yes,yes,,120,NaN,,,no,,,,,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,96f7e746-a8ef-43a2-a31a-328d7ac5f84b
1/23/2019,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayta town market,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,380,NaN,,,yes,yes,,350,NaN,,,YE18,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,75,150,160,,,yes,yes,,110,NaN,,,yes,yes,,400,NaN,,,YE24,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,84849f06-a26b-48a6-a09e-7d4348391cb8
1/23/2019,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayta town market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,375,NaN,,,YE18,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,75,130,138.6666667,,,yes,yes,,130,NaN,,,yes,yes,,300,NaN,,,YE18,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,6f44fe66-9da9-4c3c-94a3-3ef52abf451d
1/23/2019,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayta town market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,350,NaN,,,YE18,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,no,5400,8000,118.5185185,,,yes,no,4800,4800,100,,,yes,no,240,7800,325,,,YE24,Wholesaler,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,350,,59a13b3f-aca8-440b-b050-9c69d784b671
1/23/2019,YE21,Shabwah,YE2113,Ataq,Ataq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,315,NaN,,,yes,yes,,315,NaN,,,YE19,2,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,80,100,100,,,yes,no,110,150,136.3636364,,,yes,yes,,600,NaN,,,YE21,Wholesaler,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1600,10,,11,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,550,,6d9e9c39-c0bc-4604-b362-a990aa41f643
1/23/2019,YE21,Shabwah,YE2113,Ataq,Ataq,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,315,NaN,,,yes,yes,,315,NaN,,,YE19,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,130,130,,,yes,no,110,130,118.1818182,,,yes,yes,,550,NaN,,,YE21,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1420,7,,10,yes,10000,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,551,,15a99623-3edf-4cf1-b077-970f5e4c3300
1/23/2019,YE21,Shabwah,YE2113,Ataq,Ataq,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,315,NaN,,,yes,yes,,315,NaN,,,YE19,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,80,150,150,,,yes,no,110,150,136.3636364,,,yes,yes,,550,NaN,,,YE21,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.8,Private,Pumping_Station_or_Borehole,no,1175,12,,15,yes,9000,110000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,560,,163d4eaf-c353-49fe-a56d-be5e8ade026c
1/23/2019,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,Al Smai'ie shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,Vendor_did_not_answer,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,300,NaN,,,yes,yes,75,150,160,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,1800,1,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,552,,263a942e-3ab0-4ffd-910b-b9d59b460a64
