start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_diesel_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_submission_time,_index
2019-01-23T20:48:51.527+03:00,2019-01-23T20:55:43.920+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2301,Hamdan,?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,420,,yes,yes,,420,NaN,420,,YE18,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,110,,yes,yes,,550,NaN,550,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,c793f4e9-9c2f-409e-9e81-232c2370cc5d,2019-01-23T17:56:03,126
2019-01-23T20:56:06.011+03:00,2019-01-23T21:00:49.875+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2301,Hamdan,?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,450,,yes,yes,,450,NaN,450,,YE13,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,31201bbc-3682-42e0-8634-3a694ce084d7,2019-01-23T18:00:59,127
2019-01-23T21:01:00.503+03:00,2019-01-23T21:06:08.939+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2301,Hamdan,?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,450,,yes,yes,,450,NaN,450,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,160,170.6666667,170.6666667,,yes,yes,,100,NaN,100,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,bd06ac6b-25a8-410e-bae1-a244eb689d9a,2019-01-23T18:06:22,128
2019-01-23T21:06:26.223+03:00,2019-01-23T21:13:52.385+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2303,Nihm,????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,450,,yes,yes,,450,NaN,450,,YE13,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1400,7,,10,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,59734e1f-94ca-45eb-8a58-5a50648a410a,2019-01-23T18:14:05,129
2019-01-23T21:14:07.769+03:00,2019-01-23T21:19:10.799+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2303,Nihm,????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,NaN,450,,yes,yes,,450,NaN,450,,YE13,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,120,NaN,120,,yes,yes,,520,NaN,520,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1400,7,,10,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,d79988d7-6815-4058-bd85-28ace9a5649f,2019-01-23T18:19:26,130
2019-01-23T21:19:30.890+03:00,2019-01-23T21:23:52.098+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2303,Nihm,????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,0,,no,,,,,0,,YE13,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,110,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1400,7,,10,yes,10000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,560a0dd9-0529-4d5d-900a-0f8537f56a61,2019-01-23T18:24:03,131
2019-01-23T21:57:22.386+03,2019-01-23T22:01:04.341+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,170,181.3333333,181.3333333,,yes,no,110,80,72.72727273,72.72727273,,yes,yes,,500,NaN,500,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,c2a3ece1-3646-47f1-9999-dd8dafbe6586,2019-01-23T19:03:59,132
2019-01-23T19:08:43.934+03,2019-01-23T19:25:03.098+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,100,,0,,yes,yes,75,300,320,320,,yes,yes,,100,NaN,100,,yes,yes,,400,NaN,400,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2700,4,,5,yes,3000,5000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,550,,,60fa3e04-516a-4372-be53-74208d8b6ac8,2019-01-23T19:03:39,133
2019-01-23T20:05:45.170+03,2019-01-23T20:33:16.577+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,4,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,150,160,160,,yes,no,110,80,72.72727273,60,,yes,yes,,500,NaN,500,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2300,3,,5,yes,3000,5000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,540,,,a8038912-840c-490b-bdaa-c41cef242273,2019-01-23T19:03:40,134
2019-01-23T20:16:14.622+03,2019-01-23T20:31:57.730+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE18,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,,0,,yes,yes,,100,,0,,yes,yes,75,120,128,128,,yes,no,110,70,63.63636364,100,,yes,yes,,300,NaN,300,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,5,,5,Do_not_know,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,535,,,6bdcfac5-46c3-4ce0-bee9-8b1c12976c74,2019-01-23T19:03:42,135
2019-01-23T20:34:11.124+03,2019-01-23T20:51:59.078+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE18,4,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,170,181.3333333,181.3333333,,yes,no,110,80,72.72727273,100,,yes,yes,,450,NaN,450,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2650,5,,5,yes,2500,5000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,550,,,848b1651-9442-44e2-b549-1fab78ae962f,2019-01-23T19:03:43,136
2019-01-23T20:43:04.365+03,2019-01-23T20:51:28.489+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,100,,0,,yes,yes,75,180,192,192,,yes,yes,,60,NaN,80,,yes,yes,,400,NaN,400,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2700,5,,,,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,540,,,30e75e6e-42a9-4af3-a126-8bd3b51edd26,2019-01-23T19:03:43,137
2019-01-23T20:52:24.298+03,2019-01-23T21:00:04.747+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,100,,0,,yes,yes,75,300,320,320,,yes,no,110,100,90.90909091,80,,yes,yes,,300,NaN,300,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,4,,,,,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,550,,,393d6638-a6b6-452a-a22c-9df93e28c2d2,2019-01-23T19:03:44,138
2019-01-23T21:01:05.955+03,2019-01-23T21:06:44.895+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,150,160,160,,yes,no,110,80,72.72727273,80,,yes,yes,,350,NaN,350,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,295aabb8-ac12-43c0-b845-33237bb04524,2019-01-23T19:03:45,139
2019-01-23T21:06:50.509+03,2019-01-23T21:16:59.019+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE24,4,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,100,,0,,yes,yes,75,100,106.6666667,106.6666667,,yes,yes,,100,NaN,120,,yes,yes,,450,NaN,450,,YE15,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,4000,5,,10,yes,2000,3000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,540,,,69f874c4-7ca3-45db-9abc-3a09e06817ba,2019-01-23T19:03:48,140
2019-01-23T21:17:06.185+03,2019-01-23T21:25:11.155+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,300,320,320,,yes,no,110,100,90.90909091,80,,yes,yes,,250,NaN,250,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2300,4,,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,550,,,fd154956-b1b4-4977-aa83-a3738262d52f,2019-01-23T19:03:50,141
2019-01-23T21:25:18.951+03,2019-01-23T21:32:30.739+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,,0,,yes,yes,,100,,0,,yes,yes,75,150,160,160,,yes,no,110,80,72.72727273,90,,yes,yes,,500,NaN,500,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,4,,5,yes,2500,4000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,535,,,81b0f7f5-7ca2-46af-bf40-60dba1640d65,2019-01-23T19:03:52,142
2019-01-23T21:32:37.986+03,2019-01-23T21:48:33.074+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE24,4,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,0,,yes,yes,,100,,0,,yes,yes,75,130,138.6666667,138.6666667,,yes,no,110,80,72.72727273,80,,yes,yes,,300,NaN,300,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2700,5,,5,yes,3000,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,550,,,f6073bb4-51fc-4b85-93c3-03ba0766d38d,2019-01-23T19:03:53,143
2019-01-23T21:48:41.093+03,2019-01-23T21:53:46.063+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,330,NaN,340,,yes,yes,,340,NaN,340,,YE15,3,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,,0,,yes,yes,,100,,0,,yes,yes,75,300,320,320,,yes,no,110,80,72.72727273,80,,yes,yes,,450,NaN,450,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,79d667a0-9d93-4d8a-886d-2da5f1f9f86b,2019-01-23T19:03:54,144
2019-01-23T21:53:50.676+03,2019-01-23T21:57:14.774+03,2019-01-23,356304070906181,2019-01-23,Mohammed,TYF,,YE15,Taizz,YE1513,As Silw,Ar Raheda,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,0,,yes,yes,,100,,0,,yes,yes,75,150,160,160,,yes,no,110,100,90.90909091,48,,yes,yes,,400,NaN,400,,YE15,Wholesaler,,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,eabb8943-697d-44ac-95d3-3e0c2d4f7db2,2019-01-23T19:03:57,145
2019-01-23T20:37:05.886+03:00,2019-01-24T09:33:30.236+03:00,2019-01-23,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-23,????? ????,NFHD,,YE23,Sana'a,YE2312,Khwlan,????? ???? ???????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,Do_not_know,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,60,,yes,yes,,500,NaN,500,,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,2000,3,,3,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,,0ccb882a-2466-42d4-940e-e41c5b06bb1c,2019-01-24T06:33:21,146
2019-01-24T09:33:34.433+03:00,2019-01-24T09:38:16.435+03:00,2019-01-24,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-24,????? ????,NFHD,,YE23,Sana'a,YE2312,Khwlan,????? ???? ????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,Do_not_know,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,80,,yes,yes,,500,NaN,500,,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,,6de87525-aad8-461a-a462-92a3bad0a40c,2019-01-24T06:38:09,147
2019-01-24T09:33:34.433+03:00,2019-01-24T09:39:36.342+03:00,2019-01-24,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-24,????? ????,NFHD,,YE23,Sana'a,YE2312,Khwlan,????? ???? ????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,Do_not_know,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,80,,yes,yes,,500,NaN,500,,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,,6de87525-aad8-461a-a462-92a3bad0a40c,2019-01-24T06:39:36,148
2019-01-24T09:40:06.217+03:00,2019-01-24T09:44:34.078+03:00,2019-01-24,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-24,????? ????,NFHD,,YE23,Sana'a,YE2312,Khwlan,????? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,Do_not_know,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,75,150,160,160,,yes,yes,,100,NaN,85,,yes,yes,,500,NaN,500,,YE23,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,2100,1,,1,no,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,560,,,eaec6a51-bcbd-470f-8971-bb53e61231bb,2019-01-24T06:44:27,149
