start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2018-12-16T11:49:43.263+03:00,2018-12-16T11:53:38.250+03:00,2018-12-16,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,2018-12-13,?????,Other,Tyf,YE12,YE1211,?????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE12,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43619545,7361db0a-9221-4d46-9c18-8272a5ac774e,2018-12-16T08:53:47,,93
2018-12-16T11:48:42.935+03:00,2018-12-16T11:56:19.037+03:00,2018-12-16,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,2018-12-15,Shawqi,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,430,NaN,,,YE18,4,Insecurity_and_instability Government_regulations Transportation_issues,0,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,200,100,,,yes,yes,75,120,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,2000,6,,6,no,,,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,500,,non,v2ZtbFxdMLUeS6K3smMjSx,43619629,8b879cb6-5720-4f69-a585-51b909985d8a,2018-12-16T08:56:21,,94
2018-12-16T11:53:47.599+03:00,2018-12-16T11:56:27.424+03:00,2018-12-16,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,2018-12-13,?????,Other,Tyf,YE12,YE1211,?????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,160,,,,yes,yes,,80,NaN,,,yes,yes,,600,NaN,,,YE12,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43619642,36b39a7f-7041-4356-bdbc-b8531de4a8ba,2018-12-16T08:56:47,,95
2018-12-16T11:56:46.861+03:00,2018-12-16T11:58:49.285+03:00,2018-12-16,ee.humanitarianresponse.info:K5ms7VV3tAEt7Shc,2018-12-13,?????,Other,Tyf,YE12,YE1211,??????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,140,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE12,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43619680,8a5abc57-55fc-4925-b925-44d58fdba013,2018-12-16T08:58:57,,96
2018-12-16T11:28:28.749+03:00,2018-12-16T11:59:30.292+03:00,2018-12-16,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,2018-12-13,????,NFDHR,,YE22,YE2209,??? ????? ???,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,565,NaN,,,yes,yes,,600,NaN,,,YE22,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,no,2000,11500,57.5,,,yes,yes,100,170,,,,yes,yes,,130,NaN,,,yes,yes,,570,NaN,,,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Other,no,1500,5,,10,yes,8000,11000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43619706,e7d8f00e-d049-44c6-9b62-8a978506a9a2,2018-12-16T08:59:46,,97
2018-12-16T11:59:45.367+03:00,2018-12-16T12:17:16.019+03:00,2018-12-16,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,2018-12-13,????,NFDHR,,YE22,YE2209,??? ???????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,,,yes,yes,,550,NaN,,,YE22,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,yes,no,2000,10000,50,,,yes,yes,100,170,,,,yes,yes,,120,NaN,,,yes,yes,,600,NaN,,,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Other,no,1400,3,,8,yes,7000,10000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43620555,ae3e06f3-2c13-4568-81ab-909a28fbd6f0,2018-12-16T09:18:08,,98
2018-12-16T11:56:21.788+03:00,2018-12-16T12:42:46.157+03:00,2018-12-16,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,2018-12-15,Shawqi,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,430,NaN,,,YE18,4,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,200,100,,,yes,yes,75,130,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,5,,10,yes,2000,4000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,500,,non,v2ZtbFxdMLUeS6K3smMjSx,43621399,7cbe74f3-883f-4a51-be8c-f13a2b47b7e6,2018-12-16T09:42:57,,99
2018-12-16T12:42:58.421+03:00,2018-12-16T12:50:04.082+03:00,2018-12-16,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,2018-12-15,Mahdi,NRC,,YE18,YE1806,Alqanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,430,NaN,,,YE18,10,Insecurity_and_instability Government_regulations Transportation_issues,0,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,no,20,200,100,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2200,5,,6,no,,,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,500,,non,v2ZtbFxdMLUeS6K3smMjSx,43621726,0d019333-aab6-447d-9aae-6ba3cc74da93,2018-12-16T09:50:06,,100
2018-12-16T12:35:45.000+03:00,2018-12-16T14:11:32.000+03:00,2018-12-16,ee.humanitarianresponse.info:n8sre2gIWZRGGLqQ,2018-12-12,Jamal,SCI,,YE29,YE2915,Amran city market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43626219,6c3deebb-43fe-41d9-97bb-cb01b6fdc842,2018-12-16T11:11:41,,101
2018-12-16T14:11:35.000+03:00,2018-12-16T14:41:57.000+03:00,2018-12-16,ee.humanitarianresponse.info:n8sre2gIWZRGGLqQ,2018-12-12,Jamal,SCI,,YE29,YE2915,Amran city market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,no,20,500,250,,,yes,yes,70,120,,,,yes,no,110,100,90.90909091,,,yes,yes,,500,NaN,,,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43627760,386c7b46-7710-4fbd-be75-18738ce9b911,2018-12-16T11:42:16,,102
2018-12-16T14:42:10.000+03:00,2018-12-16T15:24:52.000+03:00,2018-12-16,ee.humanitarianresponse.info:n8sre2gIWZRGGLqQ,2018-12-12,Jamal,SCI,,YE29,YE2915,Amran city market,Urban,yes,Cash Prepaid_cards,1,0,0,1,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43630957,8b36af21-efd7-4fa8-95f9-80cc3eefa0d5,2018-12-16T12:25:13,,103
2018-12-16T15:25:07.000+03:00,2018-12-16T15:55:56.000+03:00,2018-12-16,ee.humanitarianresponse.info:n8sre2gIWZRGGLqQ,2018-12-12,Jamal,SCI,,YE29,YE2915,Amran city market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,,,yes,no,20,500,250,,,yes,yes,70,120,,,,yes,no,110,100,90.90909091,,,yes,yes,,550,NaN,,,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43633361,2251121f-61be-4c4d-bfe8-ddc7c66d686a,2018-12-16T12:56:25,,104
2018-12-16T16:34:26.682+03:00,2018-12-16T17:39:29.835+03:00,2018-12-16,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2018-12-15,?????,TYF,,YE15,YE1509,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,NaN,,,yes,yes,,400,NaN,,,,1,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,yes,no,5760,7300,101.3888889,,,yes,no,5280,4400,83.33333333,,,no,,,,,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43639374,a5f87240-406d-419a-b972-647de93749e8,2018-12-16T14:39:32,,105
2018-12-16T18:05:53.507+03:00,2018-12-16T18:10:41.790+03:00,2018-12-16,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-12,Jamal,SCI,,YE29,YE2915,Amran City Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,18,Private,Pumping_Station_or_Borehole,no,1000,5,,10,yes,18000,20000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43640432,e86c37a7-c51e-4521-8c5c-4993597a1731,2018-12-16T15:04:32,,106
2018-12-16T17:44:34.539+03:00,2018-12-16T18:22:18.444+03:00,2018-12-16,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2018-12-15,?????,TYF,,YE15,YE1509,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,no,5760,8000,111.1111111,,,yes,no,5280,4800,90.90909091,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,600,1,,20,yes,9000,20000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,??? ????? ?????? ????? ????? ?? ????? ????? ??????? ?? ??????,v2ZtbFxdMLUeS6K3smMjSx,43641234,e93e7ee0-2a95-4124-9ee9-6615b59a49a4,2018-12-16T15:22:57,,107
2018-12-16T18:12:59.722+03:00,2018-12-16T18:29:55.578+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-15,Mohamed Abdu Mahadi,TYF,,YE18,YE1824,Zabeed (Central Market),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,415,NaN,,,yes,yes,,400,NaN,,,YE18,20,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,120,NaN,,,yes,yes,90,120,,,,yes,yes,,120,NaN,,,yes,yes,,4000,NaN,,,Do_not_know,Vendor,15,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43641559,e882d0ab-f5ed-4652-83f0-13ec18c4e66a,2018-12-16T15:29:55,,108
2018-12-16T18:23:13.036+03:00,2018-12-16T18:43:09.435+03:00,2018-12-16,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2018-12-15,?????,TYF,,YE15,YE1509,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Prepaid_cards,1,0,0,1,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,120,,,,yes,no,110,120,109.0909091,,,yes,no,18,1100,611.1111111,,,YE15,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,600,1,,20,yes,8,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,490,,???? ????? ?????? ????? ??? ??????? ???? ?????? ??????? ??????? ???? ?????? ??????? ???? ?????? ????? ???? ????? ?????? ??????? ??????? ?????? ??????? ??? ??????? ??????? ???????? ?? ????? ???? ??????? ????? ?? ???? ????? ???????,v2ZtbFxdMLUeS6K3smMjSx,43642485,3774124c-e0b4-42e7-895d-2f00c043fef0,2018-12-16T15:43:12,,109
2018-12-16T18:43:12.527+03:00,2018-12-16T18:57:29.311+03:00,2018-12-16,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2018-12-15,?????,TYF,,YE15,YE1509,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,no,80,80,80,,,yes,no,110,120,109.0909091,,,no,,,,,,,YE15,Wholesaler,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,400,,,20,yes,8000,16000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43642836,5c9ddd74-25c0-46bd-b88f-bccbe80e905e,2018-12-16T15:57:32,,110
2018-12-16T18:29:57.658+03:00,2018-12-16T19:09:23.270+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-15,Mohamed Abdo Mahdi,TYF,,YE18,YE1824,Az Zaraibah (???????),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,415,NaN,,,yes,yes,,400,NaN,,,YE18,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,yes,yes,100,90,,,,yes,yes,,100,NaN,,,yes,yes,,370,NaN,,,YE18,Vendor,30,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping_Station_or_Borehole,yes,6,15,,15,yes,1200,2400,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,For vendors they take their own cars every week and buy goods based on sails form wholsailers. The period between ordering goods and recieving them from suppliers is not fixed for vendors.,v2ZtbFxdMLUeS6K3smMjSx,43643146,e81c2a4c-d057-4498-95a7-f773aecfea30,2018-12-16T16:09:36,,111
2018-12-16T19:09:38.692+03:00,2018-12-16T19:18:18.883+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-15,Mohamed Abdo Mahadi,TYF,,YE18,YE1824,Az Zaraibah (???????),Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,no,75,120,16,,,yes,yes,90,110,,,,yes,no,110,100,90.90909091,,,yes,no,1,330,3300,,,YE18,Other,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43643510,f6934ed3-959d-4134-8ff3-4a85588de8d7,2018-12-16T16:18:18,,112
2018-12-16T19:18:20.767+03:00,2018-12-16T19:27:48.397+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-15,Mohamed Abdo Mahadi,TYF,,YE18,YE1824,Al Muqar (??????),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,420,NaN,,,YE18,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,90,130,,,,yes,yes,,120,NaN,,,yes,no,1,350,3500,,,YE18,Vendor,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,Sometime the price of bottled water due to the degree of feezing perticularly in hot weather and the prices are unstable from one market to another because of the absence of supervision by authorities.,v2ZtbFxdMLUeS6K3smMjSx,43643815,0640b914-abb8-451f-a33b-ee6d4a46d369,2018-12-16T16:29:09,,113
2018-12-16T19:29:11.544+03:00,2018-12-16T19:34:47.075+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-15,Mohamed Abdo Mahadi,TYF,,YE18,YE1824,Al Muqar(??????),Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,90,120,,,,yes,no,110,120,109.0909091,,,yes,no,1,350,3500,,,YE18,Vendor,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43643882,efc381f6-c123-4cb9-aa29-3ce3be028d8f,2018-12-16T16:34:47,,114
2018-12-16T19:34:49.161+03:00,2018-12-16T19:39:38.185+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-16,Mohamed Abdo Mahadi,TYF,,YE18,YE1824,At Taraibah (???????),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,NaN,,,yes,yes,,410,NaN,,,YE18,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,90,120,,,,yes,no,110,120,109.0909091,,,yes,no,1,350,3500,,,YE18,Vendor,,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43644070,876bbd08-6ce0-4eaa-aa09-3b8f933fa553,2018-12-16T16:39:38,,115
2018-12-16T19:39:40.933+03:00,2018-12-16T19:43:57.426+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-16,Mohamed Abdo Mahdi,TYF,,YE18,YE1824,At Taraibah(???????),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,NaN,,,yes,yes,,410,NaN,,,YE18,,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,90,120,,,,yes,no,110,120,109.0909091,,,yes,no,1,350,3500,,,YE18,Vendor,,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43644332,14b7201f-50cd-4cda-bf8e-ebd29b7b54fa,2018-12-16T16:43:58,,116
2018-12-16T19:44:00.022+03:00,2018-12-16T20:23:11.537+03:00,2018-12-16,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,2018-12-16,Mohamed Abdo Mahdi,TYF,,YE18,YE1824,Al Madan (?????),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,430,NaN,,,yes,yes,,410,NaN,,,YE18,,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,90,130,,,,yes,no,110,140,127.2727273,,,yes,yes,,400,NaN,,,YE18,Vendor,,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,The remarkable increase of prices in this market is due to the distance between market and district center and the difficulity of acess and transportion fees.,v2ZtbFxdMLUeS6K3smMjSx,43645553,deaa8f2b-2c40-4f43-9515-b217dffa1ee0,2018-12-16T17:23:12,,117
