date_survey,enumerator_id,select_one_organisation_name,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,_uuid
11/23/2018,Shawqi,NRC,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,600,NaN,600,YE18,15,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,800,NaN,800,YE18,Vendor,6,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,5,,8,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,550,5824d5cb-11d8-4c6b-ae99-c62c02d79084
11/23/2018,Shawqi,NRC,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,620,NaN,620,YE18,15,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,75,180,192,192,yes,yes,,150,NaN,150,yes,yes,,800,NaN,800,YE18,Vendor,8,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,3000,7,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,540,08823cde-7416-4b68-947c-7839ddac7a63
11/23/2018,Mahdi,NRC,YE18,YE1806,Alqanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,590,NaN,590,YE18,12,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,75,175,186.6666667,186.6666667,yes,yes,,150,NaN,150,yes,yes,,800,NaN,800,YE18,Vendor,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,9,,10,yes,2500,3000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,540,3f821b85-a30a-48d7-a87a-baa6a72e1e29
11/23/2018,Mahdi,NRC,YE18,YE1806,Alqanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,590,NaN,590,YE18,14,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,750,NaN,750,YE18,Vendor,6,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,6,,6,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,540,a8edf0ce-aef1-4db7-bdb6-903c44545d23
11/23/2018,Mahdi,NRC,YE18,YE1806,Alqanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,580,NaN,580,YE18,10,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,700,NaN,700,YE18,Vendor,6,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,5,,10,yes,2500,5000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,545,c20848a9-caa9-4ef7-a7e1-b93c86e5e761
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,20,,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,0eda37bb-d80c-42d1-b656-fb90214295f9
11/22/2018,Basheer,OCFD,YE22,YE2203,Manbah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,570,NaN,570,yes,yes,,590,NaN,590,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,135,144,144,yes,yes,,120,NaN,120,yes,yes,,600,NaN,600,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,900,10,,25,yes,4500,9000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,a6f49bde-5ddc-4a8f-8993-1762f9257024
11/22/2018,Basheer,OCFD,YE22,YE2203,Manbah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,580,NaN,580,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,NaN,160,yes,yes,,150,NaN,150,yes,yes,75,120,128,128,yes,yes,,150,NaN,150,yes,yes,,650,NaN,650,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,700,15,,15,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,7be2b4dd-ccc9-41b3-84d8-e9e691b0e743
11/22/2018,Basheer,OCFD,YE22,YE2203,Manbah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,600,NaN,600,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,160,NaN,160,yes,yes,75,150,160,160,yes,yes,,130,NaN,130,yes,yes,,650,NaN,650,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,600,20,,25,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,88c8ac33-7c1c-4334-aaa6-f95d0828bcd7
11/22/2018,Sara,OCFD,YE22,YE2204,Badr Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,590,NaN,590,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,170,yes,yes,,150,NaN,150,yes,yes,75,130,138.6666667,138.6666667,yes,yes,,130,NaN,130,yes,yes,,650,NaN,650,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,700,15,,15,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,55425711-ef79-4df1-968a-8d3cefa174c7
11/22/2018,Sara,OCFD,YE22,YE2204,Badr Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,590,NaN,590,yes,yes,,600,NaN,600,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,120,128,128,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,600,10,,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,011c47c9-df95-4916-aff8-0f26af1f3b11
11/22/2018,Sara,OCFD,YE22,YE2204,Badr Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,580,NaN,580,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,150,NaN,150,yes,yes,75,150,160,160,yes,yes,,120,NaN,120,yes,yes,,650,NaN,650,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,900,20,,20,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,8f279e4a-9288-4fd7-b757-7dd268d2967c
11/22/2018,Dhaif,OCFD,YE22,YE2205,Sha'arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,550,NaN,550,YE22,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,160,NaN,160,yes,yes,75,120,128,128,yes,yes,,150,NaN,150,yes,yes,,650,NaN,650,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,700,15,,25,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,93b58696-962b-4a5d-ad5c-f4b9b7b7c9e8
11/22/2018,Dhaif,OCFD,YE22,YE2205,Sha'arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,580,NaN,580,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,100,106.6666667,106.6666667,yes,yes,,170,NaN,170,yes,yes,,550,NaN,550,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,20,,15,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,66a8073c-dbb2-44ec-8fe3-d63d1ad6e092
11/22/2018,Dhaif,OCFD,YE22,YE2205,Sha'arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,150,NaN,150,yes,yes,75,130,138.6666667,138.6666667,yes,yes,,120,NaN,120,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,25,,20,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,981aa959-5106-41f6-8602-0ca220e481fb
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,20,,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,1c887885-debc-4129-bf37-3366d3fda5c6
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1000,20,,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,99c3daa2-e823-4558-93d3-157a9f0be705
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,yes,yes,,100,NaN,100,yes,yes,75,150,160,160,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,yes,1000,20,,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,079fb070-c600-42b1-a06a-4765d72f78bc
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,600,yes,yes,,600,NaN,600,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,150,NaN,150,yes,yes,75,100,106.6666667,106.6666667,yes,yes,,120,NaN,120,yes,yes,,650,NaN,650,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,700,10,,20,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,a5f9289e-c309-487a-a115-d54c69c6e7cc
11/22/2018,Saleem,OCFD,YE22,YE2215,Bab Al Salam,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,120,128,128,yes,yes,,150,NaN,150,yes,yes,,600,NaN,600,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,600,15,,15,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,550,f0384e7c-77a5-40b4-a747-f0c69152f1cb
11/21/2018,Ali,OXFAM,YE17,YE1704,Abs Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,550,NaN,550,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,500,NaN,500,YE17,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5.5,Private,Pumping_Station_or_Borehole,no,1500,10,,6,no,,,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,540,1a084eb9-393f-4cd0-a2d5-1523fbf8a688
11/20/2018,Mohammed,OXFAM,YE17,YE1704,Shafer,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,550,NaN,550,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,500,NaN,500,YE17,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,1500,10,,5,Do_not_know,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,6101f09c-c063-4917-ae31-35e1595b0e2a
11/20/2018,Ali,OXFAM,YE17,YE1712,Aslam Weekly Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,580,NaN,580,yes,yes,,560,NaN,560,YE17,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,500,NaN,500,YE17,Vendor,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,1500,6,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,540,a32a6e59-6aee-4091-a3d4-c315e11b4374
11/22/2018,Mohammed,OXFAM,YE17,YE1712,Shawgabah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,590,NaN,590,yes,yes,,580,NaN,580,YE17,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,130,NaN,130,yes,yes,,500,NaN,500,YE17,,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Other,no,1500,4,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,de836c6b-e596-4168-a470-ebb48755fdba
11/27/2018,Zainab,OXFAM,YE17,YE1712,Al Thaloth,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,500,NaN,500,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,120,NaN,120,yes,yes,,500,NaN,500,YE17,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,1500,4,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,d9637497-ad86-4d84-92a8-845c1d65f450
11/25/2018,Ali,OXFAM,YE17,YE1704,Abs weekly Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,550,NaN,550,Do_not_know,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,550,NaN,550,YE17,Vendor,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,1500,8,,5,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,542,f3a5102f-f580-4f33-9807-07d3a5885e35
11/26/2018,Ali,OXFAM,YE18,YE1801,Al Khamis,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,550,NaN,550,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,75,200,213.3333333,213.3333333,yes,yes,,150,NaN,150,yes,yes,,500,NaN,500,YE18,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,1500,6,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,520,1f65e029-0b07-4991-9938-b509afb4e9d5
